./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.75 --threads=12 --top=10000 --time=20m
-13.3587	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-13.3554	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.3491	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.3491	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.339	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.339	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.2789	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-13.2568	"R,R,R,R,R,R,R,R,R,G"
-13.2568	"R,R,R,R,R,R,R,R,R,B"
-13.1797	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-13.1076	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/"
-13.0742	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/"
-13.019	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-12.965	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-12.8471	"R,G,G,G,G,G,G,G,G,G"
-12.8471	"B,G,G,G,G,G,G,G,G,G"
-12.7997	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.6243	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.5402	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-12.3591	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.3037	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-12.2454	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-12.2189	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-12.1889	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-12.1887	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-12.1394	"B,B,B,B,B,B,B,B,B,R"
-12.1357	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-12.1301	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-12.1267	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-12.115	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.9753	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.9401	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.921	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.9123	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.9076	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-11.8983	"G,B,B,B,B,B,B,B,B,B"
-11.8444	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.6523	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-11.647	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-11.5829	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-11.4892	"RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.3014	",B,B,B/,B,B,B/,B,B/,B/"
-11.3008	"B,B,B,/B,B,B,/B,B,/B,/"
-11.1703	"/,B/,B,B/,B,B,B/,B,B,B"
-11.1137	"B,B,B,B,B,B,B,B,B,G"
-11.1084	"R,B,B,B,B,B,B,B,B,B"
-11.0911	",B,B,B,B,B,B,B,B,B"
-11.043	"B,B,B,B,B,B,B,B,B,"
-10.9946	"/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-10.9273	"/B,/B,B,/B,B,B,/B,B,B,"
-10.4038	"B,B,B,B,B,B,B,B,B,B"
# Global sample count:	375602087
# Elapsed time:	1200.08 seconds 
# Samples per second:	312981
