./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.77 --threads=12 --top=10000 --time=20m
-13.7003	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.653	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-13.6337	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-13.6109	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-13.6066	"R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.5997	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.5522	"B,B,,B,,B,,B,,B"
-13.5522	"R,B,,B,,B,,B,,B"
-13.5512	"/RB,/RB,B,/RB,B,B,/RB,B,B,"
-13.5442	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.5442	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.5338	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.5049	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-13.5003	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.5003	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.4989	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.4635	"B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.4635	"R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.4447	"/R,G,/R,G,/R,G,/R,G,/R,G"
-13.4234	"RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-13.4156	"B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.4065	",B,B,B,B,B,B,B,B,"
-13.3936	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-13.3726	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-13.3685	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.36	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-13.3467	"RB,RB,RB,RB,RB,RB,RB,RB,RB,R"
-13.3437	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.3437	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-13.3437	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-13.3421	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.335	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.335	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-13.335	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.2999	",B,B,B,B,B,B,B,B,G"
-13.2979	"/B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-13.2824	"B,B,B,B,,B,B,B,B,"
-13.2747	"R,B,B,B,B,B,B,B,B,"
-13.2616	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-13.2557	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.2268	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-13.2262	"GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.225	"R,R,R,R,R,R,R,R,R,B"
-13.225	"R,R,R,R,R,R,R,R,R,G"
-13.2228	",,B,B,B,B,B,B,B,B"
-13.1796	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-13.1775	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.0971	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-13.0847	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-13.0833	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-13.069	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-13.0337	"/R,B,/R,B,/R,B,/R,B,/R,B"
-13.007	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.9837	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-12.8499	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-12.8066	"B,G,G,G,G,G,G,G,G,G"
-12.8066	"R,G,G,G,G,G,G,G,G,G"
-12.7516	"/B,B,/B,B,/B,B,/B,B,/B,B"
-12.7515	"/B,G,/B,G,/B,G,/B,G,/B,G"
-12.7303	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-12.7303	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.7211	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.7211	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.6751	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/"
-12.6625	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-12.6225	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-12.6096	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/"
-12.5715	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.427	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.3347	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-12.1302	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.0674	"B,B,B,B,B,B,B,B,B,R"
-12.0426	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-11.9855	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.9758	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-11.9723	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-11.9686	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.9576	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-11.9502	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.8736	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-11.8511	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-11.8137	"G,B,B,B,B,B,B,B,B,B"
-11.7662	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.7662	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.7638	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.6965	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.6367	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.4302	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-11.4249	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-11.4014	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-11.3843	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-11.2363	"RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.1494	"B,B,B,/B,B,B,/B,B,/B,/"
-11.1484	",B,B,B/,B,B,B/,B,B/,B/"
-11.0195	"/,B/,B,B/,B,B,B/,B,B,B"
-11.0035	"B,B,B,B,B,B,B,B,B,G"
-11.0027	",B,B,B,B,B,B,B,B,B"
-10.9982	"R,B,B,B,B,B,B,B,B,B"
-10.9343	"B,B,B,B,B,B,B,B,B,"
-10.8086	"/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-10.7561	"/B,/B,B,/B,B,B,/B,B,B,"
-10.2918	"B,B,B,B,B,B,B,B,B,B"
# Global sample count:	370173966
# Elapsed time:	1200.14 seconds 
# Samples per second:	308443
