./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.87 --threads=12 --top=10000 --time=20m
-14.6138	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/B"
-14.6138	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/R"
-14.6048	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/R"
-14.6002	"//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B"
-14.5935	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/"
-14.5901	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/G"
-14.5894	",B,B,B,B,B,B,B,B,B/B"
-14.5803	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-14.5691	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.5685	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.5676	"B,GB,GB,GB,GB,GB,GB,GB,GB,GR"
-14.5549	"R/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-14.5453	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,"
-14.544	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/B"
-14.544	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/R"
-14.5424	"G,B,B,B,B,B,B,B,B,"
-14.5407	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-14.5407	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-14.4967	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-14.4794	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.4794	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.4726	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,R"
-14.4725	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/R"
-14.4725	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/G"
-14.4721	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-14.4709	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-14.4696	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/B"
-14.4657	"R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/"
-14.4657	"G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/"
-14.4571	"//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G"
-14.4468	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-14.4388	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/B"
-14.4261	",B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-14.4257	"B,/B,/B,/B,/B,/B,/B,/B,/B,"
-14.4251	",GB,GB,GB,GB,GB,GB,GB,GB,G"
-14.4159	"B,B,B,B,B,B,B,B,B,GB"
-14.4142	",RB,RB,RB,RB,RB,RB,RB,RB,G"
-14.3998	"B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-14.3998	"B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-14.3985	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.3894	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.3813	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.379	"R,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-14.367	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/B"
-14.357	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-14.357	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-14.3424	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.336	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-14.336	"B,B,B,B,B,B,B,B,B,B/G"
-14.3171	",B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.3171	",G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.3164	"R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//"
-14.2947	"B,B,B,B,B,B,B,B,B,G/G"
-14.2889	",G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-14.2863	"B,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-14.2826	",B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/"
-14.269	"B,B,GB,GB,GB,GB,GB,GB,GB,GB"
-14.2471	"B,RB,RB,RB,RB,RB,RB,RB,RB,G"
-14.2425	"R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/"
-14.2418	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-14.2343	"R/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.2204	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.2157	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/R"
-14.2063	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.1869	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/"
-14.177	"B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//"
-14.1541	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-14.1477	"R,GB,GB,GB,GB,GB,GB,GB,GB,B"
-14.1441	"B,B,B,B,B,B,B,B,B,G/////////"
-14.1378	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.1368	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-14.1338	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/G"
-14.1318	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-14.1217	"B,RB,RB,RB,RB,RB,RB,RB,RB,B"
-14.1204	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/G"
-14.1204	"/B,//B,//B,//B,//B,//B,//B,//B,//B,/"
-14.1075	"B,RB,RB,RB,RB,RB,RB,RB,RB,R"
-14.0999	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-14.0847	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.0826	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-14.0815	"/,B/,B/,B/,B/,B/,B/,B/,B/,B"
-14.0678	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-14.0678	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-14.0668	"B,B,,B,,B,,B,,B"
-14.0641	"R,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-14.0587	"RB,G/,RB,G/,RB,G/,RB,G/,RB,G/"
-14.0506	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-14.0489	"B,/B,/B,/B,/B,/B,/B,/B,/B,/R"
-14.0489	"B,/B,/B,/B,/B,/B,/B,/B,/B,/G"
-14.0479	"B,B,B,B,B,B,B,B,B,B/B"
-14.0407	"G,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.0381	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/G"
-14.0351	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.0338	"R,G,B,G,B,G,B,G,B,G"
-14.017	"/B,GB,/B,GB,/B,GB,/B,GB,/B,GB"
-14.0167	"/R,GB,/R,GB,/R,GB,/R,GB,/R,GB"
-14.0099	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-14.0004	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-14.0004	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-13.9946	"B,GB/,B,GB/,B,GB/,B,GB/,B,GB/"
-13.9917	"B,B,B,B,B,B,B,B,B,G/"
-13.9846	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-13.9647	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.9619	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.9546	"/,B,B,B,B,B,B,B,B,B"
-13.9443	"/B,B,B,B,B,B,B,B,B,B"
-13.9393	"RB,B,B,B,B,B,B,B,B,B"
-13.9151	",GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.885	"RB,BB,BB,BB,BB,BB,BB,BB,BB,B"
-13.8703	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-13.8505	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-13.8244	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G"
-13.8151	"B,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.8129	"B,B,B,B,B,B,B,B,B,B/"
-13.7975	",RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.7962	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/R"
-13.793	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/"
-13.7888	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-13.7379	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/B"
-13.7266	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-13.7047	",G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.6969	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/R"
-13.6969	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/G"
-13.6969	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/B"
-13.6938	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,B"
-13.6574	"/R,/R,/R,/R,/R,/R,/R,/R,/R,"
-13.6436	",B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.6419	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/G"
-13.637	"R,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.6283	"/R,B,B,B,B,B,B,B,B,B"
-13.6053	"R,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.5997	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.5749	",/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.5619	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/R"
-13.5619	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/B"
-13.4984	"B,G/,B,G/,B,G/,B,G/,B,G/"
-13.4957	"B,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.4921	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,"
-13.4911	"B,,B,,B,,B,,B,B"
-13.4911	"B,,B,,B,,B,,B,G"
-13.4905	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-13.4629	"B,G,B,G,B,G,B,G,B,"
-13.4611	"R,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.445	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/R"
-13.4345	"R,R,R,R,R,R,R,R,R,B"
-13.4345	"R,R,R,R,R,R,R,R,R,G"
-13.4278	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/G"
-13.4278	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/R"
-13.3775	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/R"
-13.3775	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/B"
-13.3657	"RB,B/,RB,B/,RB,B/,RB,B/,RB,B/"
-13.3512	"/R,/R,/R,/R,/R,/R,/R,/R,/R,G"
-13.3407	"B,G,B,G,B,G,B,G,B,B"
-13.3397	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/B"
-13.3397	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/G"
-13.3343	"/R,/R,/R,/R,/R,/R,/R,/R,/R,B"
-13.3272	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-13.3176	"B,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.2908	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-13.2883	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.2868	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.2811	"/R,G,/R,G,/R,G,/R,G,/R,G"
-13.2771	"/R,B,/R,B,/R,B,/R,B,/R,B"
-13.277	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,G"
-13.277	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,B"
-13.2734	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.2684	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/R"
-13.2684	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/G"
-13.2684	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/G"
-13.2684	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/B"
-13.2684	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/B"
-13.2684	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/R"
-13.2669	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.2523	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/G"
-13.2498	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.2279	"BB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.2196	",B,B,B,B,B,B,B,B,G"
-13.219	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.2095	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.1978	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.1904	"R,B,B,B,B,B,B,B,B,"
-13.1876	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.1574	"/RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.1547	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.1388	"RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-13.1194	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B"
-13.1171	"/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G"
-13.1143	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.1088	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-13.1088	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-13.1052	"R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.0998	"GB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.0955	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-13.0844	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.0844	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.0761	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.0695	"/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R"
-13.0382	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.0278	"/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G"
-13.0213	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/R"
-13.0213	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/G"
-13.0213	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/B"
-12.9956	"B,G,G,G,G,G,G,G,G,G"
-12.9829	"R,G,G,G,G,G,G,G,G,G"
-12.9818	"/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B"
-12.9652	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R"
-12.9615	"R,G/,R,G/,R,G/,R,G/,R,G/"
-12.9438	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G"
-12.9434	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.937	"R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-12.9352	"B,G,B,G,B,G,B,G,B,G"
-12.9345	"B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-12.9345	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.9254	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.9147	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-12.9001	"B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-12.8923	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-12.8923	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-12.8923	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-12.8923	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-12.886	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-12.886	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-12.886	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-12.8765	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R"
-12.8337	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B"
-12.8327	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-12.7945	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R"
-12.7763	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-12.7689	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-12.7613	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G"
-12.758	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-12.6952	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-12.6952	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-12.692	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G"
-12.6789	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B"
-12.6721	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-12.6691	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R"
-12.6639	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB"
-12.6635	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-12.6526	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-12.6359	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.6338	"/RB,/RB,B,/RB,B,B,/RB,B,B,"
-12.6248	"RB,RB,RB,/RB,RB,RB,/RB,RB,/RB,/"
-12.6134	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.6044	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B"
-12.5986	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G"
-12.588	"/B,B,/B,B,/B,B,/B,B,/B,B"
-12.588	"/B,G,/B,G,/B,G,/B,G,/B,G"
-12.5597	"RB,RB,RB,RB,RB,RB,RB,RB,RB,R"
-12.5586	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-12.556	"GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-12.5532	"/B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-12.5422	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R"
-12.4793	"RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/"
-12.3998	"R,B/,R,B/,R,B/,R,B/,R,B/"
-12.363	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-12.3577	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.3292	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.3273	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.3131	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.2758	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-12.1525	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-12.1141	"B,B/,B,B/,B,B/,B,B/,B,B/"
-12.0831	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.0675	"B,B,B,B,B,B,B,B,B,R"
-12.0333	"/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/"
-11.9921	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-11.9239	"/R,GB/,/R,GB/,/R,GB/,/R,GB/,/R,GB/"
-11.9239	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-11.9039	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-11.8371	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-11.8087	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-11.7811	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-11.7416	"G,B,B,B,B,B,B,B,B,B"
-11.712	"/RB,B/,/RB,B/,/RB,B/,/RB,B/,/RB,B/"
-11.712	"/B,GB/,/B,GB/,/B,GB/,/B,GB/,/B,GB/"
-11.6872	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.6838	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-11.574	"/B,G/,/B,G/,/B,G/,/B,G/,/B,G/"
-11.5184	"/RB,G/,/RB,G/,/RB,G/,/RB,G/,/RB,G/"
-11.5096	"/R,B/,/R,B/,/R,B/,/R,B/,/R,B/"
-11.5093	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.3767	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-11.3659	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-11.3625	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.3599	"/R,G/,/R,G/,/R,G/,/R,G/,/R,G/"
-11.356	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.3508	"/B,B/,/B,B/,/B,B/,/B,B/,/B,B/"
-11.3196	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-11.2542	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.1747	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.1665	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.1602	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.1595	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.0644	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-10.9211	",B,B,B,B,B,B,B,B,B"
-10.8216	"B,B,B,B,B,B,B,B,B,G"
-10.8125	"R,B,B,B,B,B,B,B,B,B"
-10.7849	"B,B,B,B,B,B,B,B,B,"
-10.7681	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-10.7409	"B,B,B,/B,B,B,/B,B,/B,/"
-10.7397	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/"
-10.7304	",B,B,B/,B,B,B/,B,B/,B/"
-10.6719	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-10.6705	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-10.657	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-10.615	"/,B/,B,B/,B,B,B/,B,B,B"
