./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.92 --threads=12 --top=10000 --time=20m
-14.9025	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-14.9009	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/G"
-14.9009	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/B"
-14.9009	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/R"
-14.89	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-14.8892	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/"
-14.883	"R,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-14.8813	"G,B,B,B,B,B,B,B,B,"
-14.8809	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-14.8799	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.8799	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-14.8766	"B,B,B,B,B,B,B,B,B,/////////"
-14.8764	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.8764	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.8657	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/G"
-14.8657	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/B"
-14.8657	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/R"
-14.8656	"R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/"
-14.8605	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/B"
-14.8516	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/R"
-14.8464	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/R"
-14.8306	"R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/"
-14.8256	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-14.8232	"R,/,/,/,/,/,/,/,/,/"
-14.8224	"B,B,B,B,B,B,B,B,B,B/////////"
-14.8103	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-14.7959	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,R"
-14.7928	"/,G//,G//,G//,G//,G//,G//,G//,G//,G/"
-14.7895	"B,/B,/B,/B,/B,/B,/B,/B,/B,/R"
-14.7846	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-14.7837	"B,B,GB,GB,GB,GB,GB,GB,GB,GG"
-14.7804	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/"
-14.7779	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/"
-14.7714	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/"
-14.7711	"BB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.7678	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-14.7508	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.7488	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/"
-14.7462	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-14.7456	"R/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.7279	",B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-14.7275	"B,B,B,B,B,B,B,B,B,B/B"
-14.7029	"RB,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-14.7029	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,GB"
-14.7005	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/R"
-14.6974	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/R"
-14.696	"B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/"
-14.696	"R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/"
-14.6891	"B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//"
-14.6888	"R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//"
-14.6834	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/B"
-14.6833	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/G"
-14.6667	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.6601	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/"
-14.6546	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.6528	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.6528	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.6449	"B,GB,GB,GB,GB,GB,GB,GB,GB,R"
-14.6369	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/"
-14.6344	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-14.6301	",B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/"
-14.6254	"B,/B,/B,/B,/B,/B,/B,/B,/B,"
-14.623	"R/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-14.6225	"B,RB,RB,RB,RB,RB,RB,RB,RB,R"
-14.5968	",B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.5949	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/G"
-14.5949	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/B"
-14.5923	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.5923	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-14.5888	"B,B,GB,GB,GB,GB,GB,GB,GB,G"
-14.5872	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-14.5738	"/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/"
-14.5728	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/G"
-14.5721	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/B"
-14.5708	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/"
-14.5682	"B,GB,GB,GB,GB,GB,GB,GB,GB,GG"
-14.5669	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/G"
-14.5645	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/R"
-14.5639	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/B"
-14.5639	"/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/G"
-14.5639	"/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/R"
-14.5639	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G"
-14.5598	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.5547	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/"
-14.5498	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.5492	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/R"
-14.5489	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/"
-14.5489	"B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/"
-14.5379	"RB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-14.537	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/R"
-14.5368	"B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-14.5329	"B,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-14.5179	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/G"
-14.5179	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/R"
-14.5137	"R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/"
-14.5055	"G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/"
-14.5054	"B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/"
-14.4949	"B,B,B,B,B,B,B,B,B,G/G"
-14.4838	"/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/"
-14.4838	"/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/"
-14.4786	"R,GB,GB,GB,GB,GB,GB,GB,GB,B"
-14.4631	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.4461	"/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/B"
-14.4461	"/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/R"
-14.4408	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/G"
-14.4408	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/R"
-14.4373	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,GB"
-14.4314	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/G"
-14.4163	"B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/"
-14.4067	"/B,//B,//B,//B,//B,//B,//B,//B,//B,/"
-14.3966	"B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-14.3966	"B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-14.3961	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-14.3948	"R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/"
-14.3948	"G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/"
-14.3887	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/"
-14.3862	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-14.3846	"B,B,B,B,B,B,B,B,B,B/"
-14.3827	"B,GB,GB,GB,GB,GB,GB,GB,GB,GR"
-14.3465	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/"
-14.3438	"/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/R"
-14.3298	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-14.3276	"RB,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-14.3261	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/B"
-14.3261	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/G"
-14.3098	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.3098	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.2953	"B,RB,RB,RB,RB,RB,RB,RB,RB,G"
-14.294	",RB,RB,RB,RB,RB,RB,RB,RB,B"
-14.2855	",/B,/B,/B,/B,/B,/B,/B,/B,/B"
-14.2746	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.2737	"/B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.272	"B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/"
-14.2707	"G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/"
-14.2636	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/"
-14.2572	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.256	"R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/"
-14.2485	"/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/B"
-14.2485	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/G"
-14.2485	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/R"
-14.2253	"B,B,B,B,B,B,B,B,B,G/////////"
-14.2162	"/,B/,B/,B/,B/,B/,B/,B/,B/,B"
-14.2138	"R,B,,B,,B,,B,,B"
-14.2113	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-14.1968	"B,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-14.1897	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.1893	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-14.1892	"/B,B,/B,B,/B,B,/B,B,/B,G"
-14.1715	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G"
-14.169	"GB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.164	"B,B,GB,GB,GB,GB,GB,GB,GB,GB"
-14.1584	"/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/G"
-14.1457	"G,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.1397	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-14.1397	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.1387	",G/,G/,G/,G/,G/,G/,G/,G/,G/"
-14.1363	"RB,B,B,B,B,B,B,B,B,B"
-14.1354	"/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/"
-14.1346	"/RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-14.1236	"B,G,B,G,B,G,B,G,B,G"
-14.1236	"R,G,B,G,B,G,B,G,B,G"
-14.1193	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-14.1183	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.0963	"B,/B,/B,/B,/B,/B,/B,/B,/B,/G"
-14.0925	"/R,/R,/R,/R,/R,/R,/R,/R,/R,"
-14.0788	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-14.0784	"/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/B"
-14.0714	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-14.0649	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B/B"
-14.0641	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-14.0636	"R,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-14.0545	"//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G"
-14.0507	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.9831	"R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/"
-13.9831	"B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/"
-13.9792	",,B,B,B,B,B,B,B,B"
-13.9717	",B,B,B,B,B,B,B,B,G"
-13.9571	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-13.9484	"R,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.9366	",B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.9292	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-13.9091	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.9042	"G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/"
-13.8932	"R,R,R,R,R,R,R,R,R,G"
-13.8891	"B,B,B,B,B,B,B,B,B,G/"
-13.8847	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/"
-13.8821	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-13.8652	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-13.8588	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.8532	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-13.8054	"/B,B,B,B,B,B,B,B,B,B"
-13.7975	"B,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.7962	"/,B,B,B,B,B,B,B,B,B"
-13.7765	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/"
-13.7611	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.7585	"RB,GB,GB,GB,GB,GB,GB,GB,G,G"
-13.7568	"B,GB,GB,GB,GB,GB,GB,GB,GB,"
-13.756	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-13.7359	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,"
-13.7355	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-13.7242	"RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/G"
-13.668	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/G"
-13.6639	"RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/B"
-13.6615	"/R,B,B,B,B,B,B,B,B,B"
-13.6571	",GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.6536	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.6493	"/R,/R,/R,/R,/R,/R,/R,/R,/R,G"
-13.6275	"/R,/R,/R,/R,/R,/R,/R,/R,/R,B"
-13.5901	"RB,BB,BB,BB,BB,BB,BB,BB,BB,B"
-13.5899	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-13.5899	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/G"
-13.5813	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-13.5454	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.516	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-13.5149	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/R"
-13.5148	"B,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.5092	"BB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.5066	"/B,GB,/B,GB,/B,GB,/B,GB,/B,GB"
-13.5066	"/RB,B,/RB,B,/RB,B,/RB,B,/RB,B"
-13.4977	"R,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.4962	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/B"
-13.496	"/R,G,/R,G,/R,G,/R,G,/R,B"
-13.4926	"/R,B,/R,B,/R,B,/R,B,/R,G"
-13.4709	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.4524	"R,G/,R,G/,R,G/,R,G/,R,G/"
-13.3843	"R,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-13.3809	"R,G,G,G,G,G,G,G,G,G"
-13.3768	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-13.3656	"B,G,G,G,G,G,G,G,G,G"
-13.3577	"R,B,B,B,B,B,B,B,B,"
-13.34	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-13.3173	"RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/R"
-13.3087	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-13.2882	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/R"
-13.2775	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/R"
-13.2685	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.2541	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.25	"B,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-13.2385	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.233	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.2274	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/B"
-13.2214	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-13.2159	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.2086	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/G"
-13.2086	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/B"
-13.2012	"R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.1828	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/G"
-13.1826	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.1598	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/B"
-13.1598	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/G"
-13.1459	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.1321	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/R"
-13.1321	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/G"
-13.1306	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.1194	"GB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.116	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/R"
-13.116	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/G"
-13.116	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/B"
-13.1063	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-13.0908	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/R"
-13.0875	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/B"
-13.0845	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.0845	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.0828	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.0798	"B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.0793	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G"
-13.0691	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,B"
-13.0536	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.0286	"R,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.0241	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-13.0189	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.0187	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-12.9927	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-12.9854	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/G"
-12.9854	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/R"
-12.9842	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-12.9663	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-12.965	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/R"
-12.9623	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-12.9623	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-12.9569	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-12.9311	"B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
