./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.82 --threads=12 --top=10000 --time=20m
-14.151	"B,/B,/B,/B,/B,/B,/B,/B,/B,/G"
-14.1403	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/R"
-14.1338	"B,,B,G,B,G,B,G,B,G"
-14.1304	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB"
-14.1194	"B,B,B,B,B,B,B,B,B,B/"
-14.099	"/,B/,B/,B/,B/,B/,B/,B/,B/,B"
-14.0982	"R,G,B,G,B,G,B,G,B,G"
-14.0949	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-14.0839	"/,B,B,B,B,B,B,B,B,B"
-14.0836	"R,GB,GB,GB,GB,GB,GB,GB,GB,B"
-14.0721	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-14.0715	"B,B,,B,,B,,B,,B"
-14.0696	"/B,B,B,B,B,B,B,B,B,B"
-14.0666	"B,B,B,B,B,B,B,B,B,B/B"
-14.05	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/G"
-14.0314	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-14.0305	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-14.0294	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,"
-14.0234	"B,GB,GB,GB,GB,GB,GB,GB,GB,"
-14.009	"R,G/,R,G/,R,G/,R,G/,R,G/"
-13.9985	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/R"
-13.9985	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/G"
-13.9878	"B,RB,RB,RB,RB,RB,RB,RB,RB,R"
-13.9755	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-13.9655	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/"
-13.9655	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/"
-13.9579	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/G"
-13.9335	"/R,B,B,B,B,B,B,B,B,B"
-13.9253	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/B"
-13.9234	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-13.8965	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,B"
-13.8907	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-13.8807	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/B"
-13.8717	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-13.829	"RB,GB,GB,GB,GB,GB,GB,GB,G,G"
-13.829	"B,B,GB,GB,GB,GB,GB,GB,GB,GB"
-13.825	",GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.8212	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.8119	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.8076	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/G"
-13.8076	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/R"
-13.8076	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/G"
-13.7997	"R,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.775	"/RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.7655	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B"
-13.7581	"B,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.7394	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-13.736	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-13.7287	"B,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.7265	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R"
-13.7173	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,G"
-13.7098	",G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.7057	",/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.7022	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/B"
-13.7022	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/R"
-13.6924	"B,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.6755	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/B"
-13.6755	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/R"
-13.6664	",,B,B,B,B,B,B,B,B"
-13.6616	"/R,/R,/R,/R,/R,/R,/R,/R,/R,"
-13.6451	"B,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.6451	"R,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.6403	"R,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.6245	"/B,B,/B,B,/B,B,/B,B,/B,B"
-13.5586	",RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.5231	",B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.5212	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.4806	"/R,/R,/R,/R,/R,/R,/R,/R,/R,B"
-13.4806	"/R,/R,/R,/R,/R,/R,/R,/R,/R,G"
-13.4784	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-13.4738	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.4707	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.466	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,B"
-13.4533	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.4524	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/G"
-13.4439	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.4147	"RB,BB,BB,BB,BB,BB,BB,BB,BB,B"
-13.4051	"B,G,B,G,B,G,B,G,B,G"
-13.4051	"B,G,B,G,B,G,B,G,B,B"
-13.4008	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.4008	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.3913	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-13.3784	"R,B,,B,,B,,B,,B"
-13.3745	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-13.3684	"R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.3648	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-13.3146	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-13.3124	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-13.3094	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.3044	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-13.2762	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-13.2628	"R,R,R,R,R,R,R,R,R,B"
-13.2572	",B,B,B,B,B,B,B,B,"
-13.2463	"R,R,R,R,R,R,R,R,R,G"
-13.2436	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-13.2414	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.2386	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.2386	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.2327	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-13.2327	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R"
-13.2325	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B"
-13.2159	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.2099	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.2099	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.2027	"GB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.2015	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.2015	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.1815	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-13.1708	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G"
-13.1671	"BB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.1582	",B,B,B,B,B,B,B,B,G"
-13.1532	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G"
-13.1518	"B,B/,B,B/,B,B/,B,B/,B,B/"
-13.1494	"R,B/,R,B/,R,B/,R,B/,R,B/"
-13.1337	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R"
-13.1318	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-13.131	"R,B,B,B,B,B,B,B,B,"
-13.1066	"B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.1008	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.0914	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.0618	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-13.0618	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-13.0543	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.0502	"B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.033	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-13.0255	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-13.0255	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.0255	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-13.0087	"R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.0076	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-12.9933	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.9433	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-12.936	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.9313	"/R,G,/R,G,/R,G,/R,G,/R,G"
-12.9313	"/B,G,/B,G,/B,G,/B,G,/B,G"
-12.9132	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-12.9098	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.8425	"RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.7994	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-12.7929	"R,G,G,G,G,G,G,G,G,G"
-12.7929	"B,G,G,G,G,G,G,G,G,G"
-12.7512	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-12.7439	"B,G/,B,G/,B,G/,B,G/,B,G/"
-12.7416	"/B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-12.7136	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-12.7075	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/"
-12.6891	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-12.617	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-12.5021	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.4907	"RB,RB,RB,RB,RB,RB,RB,RB,RB,R"
-12.4605	"GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-12.4478	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.4399	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.432	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.4244	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-12.4167	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-12.4035	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-12.3697	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-12.2347	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.2334	"/R,B,/R,B,/R,B,/R,B,/R,B"
-12.2021	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.1901	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-11.9825	"B,B,B,B,B,B,B,B,B,R"
-11.9333	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-11.8621	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-11.7819	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.7652	"/R,B/,/R,B/,/R,B/,/R,B/,/R,B/"
-11.755	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/"
-11.6876	"G,B,B,B,B,B,B,B,B,B"
-11.683	"/B,G/,/B,G/,/B,G/,/B,G/,/B,G/"
-11.6713	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-11.6253	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/"
-11.6219	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-11.6112	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.6021	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-11.5972	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.5708	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-11.5534	"B,B,B,/B,B,B,/B,B,/B,/"
-11.5289	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.4502	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.4424	"/R,G/,/R,G/,/R,G/,/R,G/,/R,G/"
-11.4317	"/B,B/,/B,B/,/B,B/,/B,B/,/B,B/"
-11.4171	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.4125	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.2972	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.2391	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.0964	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-11.0313	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-10.9901	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-10.9896	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-10.969	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-10.935	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-10.8742	",B,B,B,B,B,B,B,B,B"
-10.8548	",B,B,B/,B,B,B/,B,B/,B/"
-10.8163	"R,B,B,B,B,B,B,B,B,B"
-10.8163	"B,B,B,B,B,B,B,B,B,G"
-10.7748	"B,B,B,B,B,B,B,B,B,"
-10.7412	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-10.7321	"/,B/,B,B/,B,B,B/,B,B,B"
-10.6654	"RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-10.4158	"/B,/B,B,/B,B,B,/B,B,B,"
-10.392	"/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-10.1167	"B,B,B,B,B,B,B,B,B,B"
# Global sample count:	374414549
# Elapsed time:	1200.18 seconds 
# Samples per second:	311966
