./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.8 --threads=12 --top=10000 --time=20m
-13.9352	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-13.9299	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/B"
-13.9299	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/R"
-13.9106	"R,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.9098	"B,RB,RB,RB,RB,RB,RB,RB,RB,R"
-13.9025	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-13.8708	"B,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.8042	",/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.7846	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/G"
-13.7846	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/R"
-13.7662	",G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.7624	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-13.7556	"RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-13.7543	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.7519	"R,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.7519	"B,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.7395	"B,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.7226	"B,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.7177	"/R,/R,/R,/R,/R,/R,/R,/R,/R,"
-13.6792	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/B"
-13.6512	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-13.643	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.638	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.6249	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.6236	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-13.6151	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.5864	"/R,/R,/R,/R,/R,/R,/R,/R,/R,G"
-13.5827	",B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.5758	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-13.5691	"/R,/R,/R,/R,/R,/R,/R,/R,/R,B"
-13.567	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G"
-13.5661	"/,G/,G,G/,G,G,G/,G,G,G"
-13.5644	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-13.5636	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.5636	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.5398	"B,,B,,B,,B,,B,G"
-13.5398	"B,,B,,B,,B,,B,B"
-13.5335	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-13.5328	"B,G,B,G,B,G,B,G,B,"
-13.4989	"B,,B,G,B,G,B,G,B,G"
-13.4987	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.4929	"RB,BB,BB,BB,BB,BB,BB,BB,BB,B"
-13.4859	"B,G,B,G,B,G,B,G,B,G"
-13.4859	"B,G,B,G,B,G,B,G,B,B"
-13.4836	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-13.475	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-13.466	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-13.4634	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-13.4347	"B,B,,B,,B,,B,,B"
-13.4347	"R,B,,B,,B,,B,,B"
-13.4331	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-13.4329	"R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.4185	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R"
-13.4163	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-13.4136	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-13.4082	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R"
-13.4079	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B"
-13.3995	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.3995	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.3827	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G"
-13.3509	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.342	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.3414	"B,G/,B,G/,B,G/,B,G/,B,G/"
-13.3348	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.3348	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.3201	"GB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.3166	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.3077	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.3041	",B,B,B,B,B,B,B,B,"
-13.2473	"BB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.2428	",B,B,B,B,B,B,B,B,G"
-13.233	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-13.2303	"R,R,R,R,R,R,R,R,R,G"
-13.2303	"R,R,R,R,R,R,R,R,R,B"
-13.2174	"B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.2109	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-13.2024	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.2024	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-13.1944	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.1944	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.1942	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.1759	"R,B,B,B,B,B,B,B,B,"
-13.1727	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-13.166	"B,B,B,B,,B,B,B,B,"
-13.1648	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-13.1586	"B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.1378	"R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.136	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-13.1317	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-13.1233	"/R,G,/R,G,/R,G,/R,G,/R,G"
-13.1091	",,B,B,B,B,B,B,B,B"
-13.1065	"R,G/,R,G/,R,G/,R,G/,R,G/"
-13.0897	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-13.0731	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.0339	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.0263	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.0093	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-12.991	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/"
-12.9385	"B,B/,B,B/,B,B/,B,B/,B,B/"
-12.936	"R,B/,R,B/,R,B/,R,B/,R,B/"
-12.8966	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-12.833	"/B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-12.7853	"B,G,G,G,G,G,G,G,G,G"
-12.7853	"R,G,G,G,G,G,G,G,G,G"
-12.7128	"/R,B,/R,B,/R,B,/R,B,/R,B"
-12.6954	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.6605	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-12.6509	"RB,RB,RB,RB,RB,RB,RB,RB,RB,R"
-12.6136	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.6042	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-12.5744	"GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-12.5592	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-12.5591	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-12.5563	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.5405	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.5334	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-12.5239	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-12.5197	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-12.5182	"/RB,/RB,B,/RB,B,B,/RB,B,B,"
-12.4608	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-12.4302	"/B,B,/B,B,/B,B,/B,B,/B,B"
-12.4301	"/B,G,/B,G,/B,G,/B,G,/B,G"
-12.3718	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.3419	"/B,B/,/B,B/,/B,B/,/B,B/,/B,B/"
-12.1429	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.0667	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/"
-12.0031	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-12.0028	"B,B,B,B,B,B,B,B,B,R"
-11.9303	"/R,B/,/R,B/,/R,B/,/R,B/,/R,B/"
-11.9298	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.9261	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-11.9072	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/"
-11.8719	"/B,G/,/B,G/,/B,G/,/B,G/,/B,G/"
-11.8582	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-11.7656	"/R,G/,/R,G/,/R,G/,/R,G/,/R,G/"
-11.7613	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-11.7587	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.7548	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.7443	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-11.7333	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-11.7127	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.6416	"G,B,B,B,B,B,B,B,B,B"
-11.5301	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.5231	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.511	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.4097	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.3891	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-11.3084	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.2865	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-11.2744	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-11.1552	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-11.1523	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-11.0538	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-11.0092	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-10.9626	"B,B,B,/B,B,B,/B,B,/B,/"
-10.959	",B,B,B/,B,B,B/,B,B/,B/"
-10.9031	",B,B,B,B,B,B,B,B,B"
-10.8755	"R,B,B,B,B,B,B,B,B,B"
-10.8755	"B,B,B,B,B,B,B,B,B,G"
-10.8717	"RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-10.8336	"/,B/,B,B/,B,B,B/,B,B,B"
-10.8136	"B,B,B,B,B,B,B,B,B,"
-10.542	"/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-10.5389	"/B,/B,B,/B,B,B,/B,B,B,"
-10.1728	"B,B,B,B,B,B,B,B,B,B"
# Global sample count:	372984746
# Elapsed time:	1200.08 seconds 
# Samples per second:	310801
