./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.9 --threads=12 --top=10000 --time=20m
-16.0171	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B/"
-16.0052	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB"
-15.9814	"/B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-15.9779	"R/,B,B,B,B,B,B,B,B,B"
-15.9761	"/,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-15.971	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB"
-15.9587	"B,B,RB,RB,RB,RB,RB,RB,RB,B"
-15.9427	"/B,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-15.9427	"/R,/R,/R,/R,/R,/R,/R,/R,/R,B/"
-15.9341	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B/B/B"
-15.9308	"//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-15.9284	"/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-15.9269	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-15.9269	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-15.9143	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,"
-15.8979	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/G"
-15.8706	"//B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B"
-15.87	"//B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G"
-15.8671	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/G"
-15.8671	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/B"
-15.8671	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/R"
-15.8671	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/B"
-15.864	"/B,/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-15.8589	"RB,BB,BB,BB,BB,BB,BB,BB,B,"
-15.8424	"B,B,B,B,B,B,B,B,B,B/G/G/G/G/G/G/G/G/"
-15.8242	"B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//"
-15.8149	",B,B,B,B,B,B,B,B,B/B"
-15.8094	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-15.8081	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-15.8081	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-15.8063	"B/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-15.8003	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,B"
-15.7895	"/RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-15.7882	"////////,B,B,B,B,B,B,B,B,B"
-15.7874	"BB,GB,GB,GB,GB,GB,GB,GB,G,G"
-15.7823	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B"
