./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=1.5 --threads=12 --top=10000 --time=30m
-12.6313	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R"
-12.602	"/RB,GB//RB,GB/,/RB,GB/,,/RB,GB/,,"
-12.5784	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/"
-12.5743	"/RB,GB/,/RB,GB/B,/RB,GB/B,/RB,GB/B,/RB,GB/R"
-12.5743	"/RB,GB/,/RB,GB/B,/RB,GB/B,/RB,GB/B,/RB,GB/G"
-12.5548	"R/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/"
-12.5453	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/"
-12.2488	"/RB,GB/,,,/RB,GB/,/RB,GB/,/RB,GB/"
-12.1936	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/B"
-12.1556	"/RB,GB/,G/RB,GB/,G/RB,GB/,G/RB,GB/,/RB,GB/"
-12.0226	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/"
-12.0147	"/RB,GB/,R/RB,GB/,R/RB,GB/,R/RB,GB/,/RB,GB/"
-12.0147	"/RB,GB/,B/RB,GB/,B/RB,GB/,B/RB,GB/,/RB,GB/"
-12.0147	"/RB,GB/,/RB,GB/G,/RB,GB/G,/RB,GB/G,/RB,GB/"
-11.8504	",,/RB,GB/,,,/RB,GB/,/RB,GB/"
-11.8372	"/RB,GB/,,/RB,GB/,,/RB,GB/,/RB,GB/"
-11.756	",GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/"
-11.7272	"/RB,GB/,/RB,GB/,/RB,GB/,,,/RB,GB/"
-11.7268	"/RB,GB/,/RB,GB/B,/RB,GB/B,/RB,GB/B,/RB,GB/"
-11.6758	"/RB,GB/,/RB,GB/R,/RB,GB/R,/RB,GB/R,/RB,GB/"
-11.1636	"/RB,B/,/RB,B/,/RB,B/,/RB,B/,/RB,B/"
-11.1401	"/RB,GB/,/RB,GB/,,/RB,GB/,,/RB,GB/"
-11.129	"/RB,GB/,/RB,GB/,,,/RB,GB/,,"
-10.8901	"/RB,G/,/RB,G/,/RB,G/,/RB,G/,/RB,G/"
-10.7945	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/R"
-10.739	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/G"
-10.7238	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/B"
-10.5717	"/RB,GB/,/RB,GB/G,/RB,GB/G,/RB,GB/G,/RB,GB/G"
-10.5006	"/RB,GB/,/RB,GB/R,/RB,GB/R,/RB,GB/R,/RB,GB/R"
-10.4325	"/RB,GB/,/RB,GB/B,/RB,GB/B,/RB,GB/B,/RB,GB/B"
-9.22161	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/"
-8.12223	"/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/R"
-8.11239	"/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/B"
-8.06315	"/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/G"
-5.86503	"/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/"
# Global sample count:	390013800
# Elapsed time:	1200.39 seconds 
# Samples per second:	324907
