./main --alphabet=BRG --data=G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR --param=1.2 --threads=12 --top=10000 --time=30m
-22.0898	"G/R/R/R/R,G/R/R/R/R,G/R/R/R,G/R/R,G/R,/R/R/R/R,/R/R/R,/R/R,/R,"
-19.4645	"G/,G/R,G/R,G/R,G/R,G/R,G/R/R/R/R,G/R,G/R/R,G/R/R/"
-19.4645	"G/,G/R,G/R,G/R,G/R/R,G/R,G/R/R/R,G/R,G/R/R/R/,G/R/"
-19.1606	"G/,G/R,G/G/R,G/G/R,G/G/R,G/G/RRRRR,G/G/G/R,G/G/R,G/G/R,G/G/RRRRRR"
-18.6364	"G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G/B/RR"
-18.6295	"G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G/G/RR"
-18.6267	"G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G/R/RR"
-18.0852	"G//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/RR"
-18.0773	"G//G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/R"
-18.0351	"G/R,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-18.008	"G/,G/,G/,G/,G/,G/,G/,G/,G/,G/RR"
-18.0016	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R/R/R/R/R/R/R/R/R/R/"
-17.9871	"/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RRR"
-17.9381	"/,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR"
-17.9366	"G/G/RR,/G/RR,/G/RR,/G/RR,/G/RR,/G/RR,/G/RR,/G/RR,/G/RR,//RR"
-17.9364	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-17.914	"G/,GR/RR,GR/RR,GR/RR,GR/RR,GR/RR,GR/RR,GR/RR,GR/RR,GR/RR"
-17.8989	"G/,RRG/,RRG/,RRG/,RRG/,RRG/,RRG/,RRG/,RRG/,RRR"
-17.8883	"G,RRG,RRG,RRG,RRG,RRG,RRG,RRG,RRG,RR"
-17.8492	"G,RRG,RRG,RRG,RRG,RRG,RRG,RRG,RRG,RRR"
-17.8221	"G/G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-17.8144	"G/R/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-17.8116	"G/,G/RR,G/RRRR,G/RRRR,G/RRRR,G/RRRR,G/RRRR,G/RRRR,G/RRRR,G/RRRR"
-17.808	"G/,//RR,R//RR,R//RR,R//RR,R//RR,R//RR,R//RR,R//RR,R//RR"
-17.7989	"G/,/RRR,/RRR,/RRR,/RRR,/RRR,/RRR,/RRR,/RRR,/RR"
-17.735	"B/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G//R"
-17.7167	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G//R"
-17.6959	"R/,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-17.6928	"G//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/G"
-17.6745	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/B/R"
-17.6076	"G,G,G,G,G,G,G,G,G,/R"
-17.6067	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,/"
-17.5751	"G//RG/,/RG/,/RG/,/RG/,/RG/,/RG/,/RG/,/RG/,/RG/,/RR"
-17.5429	"G/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR//RR"
-17.5074	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/BRRRRRRRRR"
-17.5066	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/GRRRRRRRRR"
-17.493	"RR,/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-17.4721	",G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-17.4695	"G/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R//R"
-17.4685	"G/,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR"
-17.4463	",/RR,//RR,//RR,//RR,//RR,//RR,//RR,//RR,//RR"
-17.4433	"G//,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR,G//RR"
-17.4004	"G/,R/,R/,R/,R/,R/,R/,R/,R/,R/R"
-17.3847	"G/,G/R,G/R,G/R/R,G/R,G/R/R/,G/R,G/R,G/R/R/,G/R/"
-17.3847	"G/,G/R,G/R,G/R,G/R/R/R/R,G/R/,G/R,G/R,G/R,G/R/R/R/R/"
-17.3847	"G/,G/R,G/R,G/R,G/R/R,G/R/R,G/R,G/R,G/R/R/R,G/R/R/"
-17.3847	"G/,G/R,G/R,G/R,G/R,G/R/R,G/R/R/,G/R,G/R/,G/R/"
-17.3847	"G/,G/R,G/R,G/R,G/R,G/R/R,G/R,G/R/R,G/R/R/,G/R/"
-17.3833	"/,/R,/,/R,/R,/R,/,/R,/R,/"
-17.3833	"/,/R,/,/R,/R,/,/R,/R,/R,/"
-17.3833	"/,/R,/,/R,/R,/R,/R,/,/R,/"
-17.3833	"/,/R,/,/R,/R,/,/R,/,/R,/"
-17.3833	"/,/R,/,/R,/,/R,/R,/R,/R,/"
-17.3833	"/,/R,/,/R,/,/R,/R,/,/R,/"
-17.3833	"/,/R,/,/R,/,/R,/,/R,/R,/"
-17.3833	"/,/R,/R,/R,/,/R,/R,/R,/R,/"
-17.3833	"/,/R,/,/R,/R,/R,/R,/R,/R,/"
-17.3833	"/,/R,/R,/R,/,/R,/R,/,/R,/"
-17.3833	"/,/R,/R,/R,/R,/,/R,/,/R,/"
-17.3833	"/,/R,/R,/R,/R,/,/R,/R,/R,/"
-17.3833	"/,/R,/R,/R,/,/R,/,/R,/R,/"
-17.3833	"/,/R,/R,/R,/R,/R,/,/R,/R,/"
-17.3833	"/,/R,/R,/R,/R,/R,/R,/,/R,/"
-17.3833	"/,/R,/R,/,/R,/R,/R,/R,/R,/"
-17.3833	"/,/R,/R,/R,/R,/R,/R,/R,/R,/"
-17.3833	"/,/R,/R,/,/R,/R,/R,/,/R,/"
-17.3833	"/,/R,/R,/,/R,/R,/,/R,/R,/"
-17.3833	"/,/R,/R,/,/R,/,/R,/R,/R,/"
-17.3833	"/,/R,/R,/,/R,/,/R,/,/R,/"
-17.3811	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR/R"
-17.3677	"G,GR,GR,GR,GR,GR,GR,GR,GR,GR"
-17.3589	",/,/,/,/,/,/,/,/,/R/R/R/R/R/R/R/R/R"
-17.3546	"G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,/,/RR"
-17.3479	"G/,//R,R//R,R//R,R//R,R//R,R//R,R//R,R//R,R//R"
-17.3478	"G/G/G/G/G/,/R,G/,/R/R,G/,/R/R,G/,/R/R,G/,/R/R"
-17.3441	"G/,/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR"
-17.3407	"G/,/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR"
-17.3276	"G/,/G/RR,R/G/RR,R/G/RR,R/G/RR,R/G/RR,R/G/RR,R/G/RR,R/G/RR,R/G/RR"
-17.2935	"G/,GR/R,GR/R,GR/R,GR/R,GR/R,GR/R,GR/R,GR/R,GR/R"
-17.2901	"G,/RG,R/RG,R/RG,R/RG,R/RG,R/RG,R/RG,R/RG,R/RR"
-17.2554	"G/,RG/R,RG/R,RG/R,RG/R,RG/R,RG/R,RG/R,RG/R,RR"
-17.2478	"G/,//R,R//R,R//R,R//R,R//R,R//R,R//R,R//R,R"
-17.2405	"G/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/"
-17.2401	"/,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R"
-17.2305	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/RRRRRRRRR"
-17.2225	"/,/,/,/,/,/,/,/,/,/RR"
-17.2186	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-17.2149	"GG/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-17.1308	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RRRRRRRRR"
-17.1204	"//,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R,/R/R"
-17.1062	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,RR/RR"
-17.0982	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-17.0929	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RR"
-17.0811	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-17.0793	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/G/RR"
-17.0686	"B/,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-17.007	",G//R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,R"
-17.0069	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G//RR"
-17.0039	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-16.9978	"G//,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-16.9872	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-16.9789	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/G/R"
-16.9757	"/,/R,/R,/R,/R,/R,/R,/R,/R,/R/R"
-16.9736	"G/,R,G/,R,G/,R,G/,R,G/,RRRRR"
-16.968	"G,GRR,GRR,GRR,GRR,GRR,GRR,GRR,GRR,GRR"
-16.9671	"G/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,"
-16.9641	"G/,/R,/R,/R,/R,/R,/R,/R,/R,RRRRRRR"
-16.9552	"G,RR,RR,RR,RR,RR,RR,RR,R,R"
-16.9506	"B/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,"
-16.9494	"G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,/B/R"
-16.9494	"G/B/,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R"
-16.9386	"//R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R"
-16.9368	"R,/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR"
-16.9276	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,/G/R"
-16.9005	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R/RR"
-16.8979	"G,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,"
-16.877	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R,R"
-16.8751	"G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,/"
-16.875	"G/,G/RR,RG/RR,RG/RR,RG/RR,RG/RR,RG/RR,RG/RR,RG/RR,RG/RR"
-16.8743	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R/R/R/R/R/R/R/R/R/"
-16.8728	"/,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R"
-16.8602	"G/,RRG/,RRG/,RRG/,RRG/,RRG/,RRG/,RRG/,RRG/,RR"
-16.8388	"/,/R,/R,/R,/R,/R,/R,/R,/R,/RRRRRRRRRR"
-16.8268	"/,/R,/R,/R,/R,/R,/R,/R,/R,RR"
-16.8184	",/,/,/,/,/,/,/,/,/RR"
-16.8132	"G/,/RR,G/,/RR,G/,/RR,G/,/RR,G/,/RR/RR/RR/RR/RR"
-16.7953	",G//RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/R"
-16.7716	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/RR"
-16.7677	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR/RR"
-16.7226	"R/,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR,R/RR"
-16.7215	"/,/R,/RR,/RRR,/RRRR,/RRRRR,/RRRRRR,/RRRRRRR,/RRRRRRRR,/RRRRRRRRR"
-16.7111	"G/,G/,G/,G/,G/,G/,G/,G/,G/,/R"
-16.6938	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RRRRRRRRRR"
-16.6927	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RRB"
-16.6905	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RRG"
-16.6901	"G/,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-16.6901	"G/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/R"
-16.6723	"G/,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,R"
-16.6721	"G,GR,GR,GR,GR,GR,GR,GR,GR,"
-16.659	"G/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/R"
-16.659	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,/R"
-16.6248	"G//R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-16.6248	"R/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G//R"
-16.6114	"G/,G/R/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-16.6053	"G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/R,/R"
-16.5866	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RRR"
-16.5809	"G/,/R,/R,/R,/R,/R,/R,/R,/R,/RRRRRRRRR"
-16.5798	",/,R/,R/,R/,R/,R/,R/,R/,R"
-16.5777	"G/G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-16.5671	"G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,R"
-16.5658	"G/,/RG/R,R/RG/R,R/RG/R,R/RG/R,R/RG/R,R/RG/R,R/RG/R,R/RG/R,R/RR"
-16.5626	",R,R,R,R,R,R,R,R,RR"
-16.5529	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/R/R/R/R/R/R/R/R/R/R"
-16.54	"R/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-16.5269	"R/,/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R"
-16.5221	"G/G/,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R"
-16.522	"G//,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/R"
-16.522	"G/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,//R"
-16.5152	"G/,R,R,R,R,R,R,R,R,R"
-16.5024	"GR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,/R"
-16.4867	"G//,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/R"
-16.4744	"G/,/R,/R,/R,/R,/R,/R,/R,/R,R/R/R/R/R/R/R/R/"
-16.4445	"/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-16.4419	"G/,/R,/R,/R,/R,/R,/R,/R,/R,R/R/R/R/R/R/R/R/R/R"
-16.4282	"G/B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-16.4277	"/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,R"
-16.4159	",/R,/R,/R,/R,/R,/R,/R,/R,R"
-16.411	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,R/R"
-16.4059	"G/,G//R,G///R,G///R,G///R,G///R,G///R,G///R,G///R,G///R"
-16.4011	",/RR,RR/RR,RR/RR,RR/RR,RR/RR,RR/RR,RR/RR,RR/RR,RR/RR"
-16.389	"G,//R,//R,//R,//R,//R,//R,//R,/R,"
-16.388	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R"
-16.3872	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/B/RR"
-16.3799	"G/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/R"
-16.3602	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R/R/R/R/R/R/R/"
-16.3541	"G/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R//R"
-16.3457	"/,/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/RR"
-16.3392	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G//"
-16.3177	"G//R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/B"
-16.3091	"G,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,"
-16.3078	"G/,/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR"
-16.2988	"G/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,//R"
-16.2986	"G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G//,G"
-16.2985	"GGGGGGGGG/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-16.2939	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,BRRRRRRRR"
-16.2924	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,//R"
-16.285	",/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/RR"
-16.2751	"G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,B"
-16.2572	"/,/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,"
-16.2554	"/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/R"
-16.2525	"R/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,"
-16.2496	"G/,G/,G/,G/,G/,G/,G/,G/,G/,RRRRRRRRR"
-16.2313	"//RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,"
-16.2218	"/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G//RR,"
-16.2212	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,/R/R"
-16.2153	"G/,/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,R"
-16.2149	"B/,/R,/R,/R,/R,/R,/R,/R,/R,"
-16.2074	",/,/,/,/,/,/,/,/,R"
-16.1964	"G/,/R,/R,/R,/R,/R,/R,/R,/R,R/R"
-16.1962	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,GRRRRRRR"
-16.191	"G/,/R,/R,/R,/R,/R,/R,/R,/R,RRRRRRRR"
-16.1703	"//RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G"
-16.1682	",/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R"
-16.1616	"G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,R"
-16.1482	"GG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/RG,G/R,/R"
-16.1155	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/BRRRRRRRRR"
-16.1122	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/GRRRRRRRRR"
-16.1043	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,GRRRRRRRRR"
-16.1033	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R/R/R/R/R/R/R/R/"
-16.0952	"G/,/R,/R,/R,/R,/R,/R,/R,/R,RRRRRRRRR"
-16.0621	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R"
-16.0616	"//R,//R,//R,//R,//R,//R,//R,//R,/R,"
-16.0609	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RR"
-16.0595	"G/,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/R/R/R/R/R/R/R/R/R"
-16.053	"G,G,G,G,G,G,G,G,G,/R/R/R/R/R/R/R/R/R/R"
-16.0455	"G,RR,RR,RR,RR,RR,RR,RR,R,"
-16.0313	"G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,R"
-16.0224	"G/R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-16.0181	",G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-16.0141	"G,/R,/R,/R,/R,/R,/R,/R,/R,R"
-16.014	"G/G/G/G/G/G/G/G/G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-16.0047	",/,R/,R/,R/,R/,R/,R/,R/,R/R"
-15.9984	"G/,G/R,G/R,G/R/R,G/R/R,G/R/,G/R,G/R,G/R/R,G/R/R/"
-15.9984	"G/,G/R,G/R/R,G/R,G/R/,G/R,G/R/R,G/R/,G/R,G/R/R/"
-15.9924	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,//R"
-15.9921	"G/G/G/G/G/G/G/G/G/G/R,R,R,R,R,R,R,R,R,"
-15.9876	"G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,B"
-15.9874	"G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,G/R/RR,B"
-15.9775	"G,/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-15.9771	"B,RR,RR,RR,RR,RR,RR,RR,RR,RR"
-15.9615	"G/G/G/G/,/R,G/,/R/R,G/G/,/R,G/,/R/R/R,G/,/R/R"
-15.9547	"R,RR,RR,RR,RR,RR,RR,RR,RR,RR"
-15.9426	"G/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,"
-15.9317	"G,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.9287	"G/,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,R"
-15.9269	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RRRRRRR"
-15.9197	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G/R"
-15.9197	"G/R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.9135	"G/,/,/,/,/,/,/,/,/,/R"
-15.9115	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-15.9107	"G/,G/R,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR"
-15.9093	"/,/R,/R,/R,/R,/R,/R,/R,/R,B"
-15.9025	"GR,RR,RR,RR,RR,RR,RR,RR,RR,R"
-15.8997	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-15.8965	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/,G"
-15.8941	"G/,RR/,RR/,RR/,RR/,RR/,RR/,RR/,RR/,RR"
-15.8939	"G/,/R,/R,/R,/R,/R,/R,/R,/R,/RRRRRRRRRR"
-15.8792	"GG,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.8746	"G,//G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/R"
-15.8741	"G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G/B/RR,G"
-15.874	"G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G/G/RR,G"
-15.8545	"G,G,G,G,G,G,G,G,G,/R/R/R/R/R/R/R/R"
-15.8474	"G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G//,G"
-15.838	"G/,/RG/R,/RG/R,/RG/R,/RG/R,/RG/R,/RG/R,/RG/R,/RG/R,/RR"
-15.8354	",RR,RR,RR,RR,RR,RR,RR,RR,R"
-15.8353	",/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/R"
-15.829	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/,R"
-15.8286	"G/,RG/,RG/,RG/,RG/,RG/,RG/,RG/,RG/,RR"
-15.8177	"G/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R//,R"
-15.817	"G/,/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R,R/G/R"
-15.7982	"R/,/R,/R,/R,/R,/R,/R,/R,/R,"
-15.7898	"G//,R,G/,R,G//,R,G/,R,R,"
-15.77	"G/B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-15.77	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B/R"
-15.7674	"G/,G/,G/,G/,G/,G/,G/,G/,G/,B"
-15.767	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G//R"
-15.7667	",/,G/,G/,G/,G/,G/,G/,G/,G/R"
-15.7667	"B/,R/,R/,R/,R/,R/,R/,R/,R/,R"
-15.7649	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RRRRRRRRR"
-15.7627	"G/,RR,RR,RR,RR,RR,RR,RR,RR,RR"
-15.762	"G,/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/R"
