./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.9 --threads=12 --top=10000 --time=30m
-14.4678	"RB,B,B,B,B,B,B,B,B,B"
-14.4625	"G,B,B,B,B,B,B,B,B,"
-14.4404	"B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/,B/"
-14.4402	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/R"
-14.4373	"/B,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R"
-14.4372	"/B,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R"
-14.4361	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,B"
-14.4327	"/R/R/R/R/R/R/R/R,B,B,B,B,B,B,B,B,B"
-14.4284	"B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/,G/"
-14.4194	"R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/"
-14.4047	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G"
-14.4017	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,R"
-14.3969	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.3966	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-14.394	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/,B"
-14.394	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/,G"
-14.3881	"RB,BB,BB,BB,BB,BB,BB,BB,B,"
-14.3795	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,/"
-14.3767	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R,"
-14.3631	"R,RB,RB,RB,RB,RB,RB,RB,RB,G"
-14.3428	"G,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.3412	",//B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-14.3386	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-14.3316	"//,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B"
-14.3266	"/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-14.3228	"B,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-14.3166	"BB,GB,GB,GB,GB,GB,GB,GB,G,G"
-14.3113	"R,/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-14.3096	"R,GB,GB,GB,GB,GB,GB,GB,GB,"
-14.3026	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/,G"
-14.2935	"R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/"
-14.2889	"B,RB,RB,RB,RB,RB,RB,RB,RB,G"
-14.2858	"R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/"
-14.2858	"B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/"
-14.2837	"B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R,"
-14.2837	"B/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/,G"
-14.2729	"R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/"
-14.2702	"R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/"
-14.2426	"R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/,G/"
-14.2378	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-14.1859	"/R,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B"
-14.185	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/"
-14.1786	",GB,GB,GB,GB,GB,GB,GB,GB,GB/B"
-14.1746	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/B"
-14.1733	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.1694	"G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/"
-14.1638	"B,GB,GB,GB,GB,GB,GB,GB,GB,R"
-14.1622	"/B,B/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G"
-14.149	"B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/"
-14.1471	"/B/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,"
-14.1469	",G/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-14.1408	",B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.1408	",G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.1268	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-14.1099	",B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-14.1099	",G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-14.064	"B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/"
-14.0639	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-14.0627	"B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/"
-14.0627	"G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/"
-14.0594	"/B,GB,G/B,GB,G/B,GB,G/B,GB,G/B,GB"
-14.0463	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,"
-14.0153	"/,/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-14.0134	"R,/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-14.0123	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-14.0007	"B,B,B,B,B,B,B,B,B,G/G"
-13.9993	"/R,G/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B"
-13.9993	"/RB,/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G"
-13.9952	"B,B,GB,GB,GB,GB,GB,GB,GB,GG"
-13.9777	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-13.9694	"/R,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B"
-13.9674	"G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/"
-13.9633	"/,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-13.9582	",RB,RB,RB,RB,RB,RB,RB,RB,G"
-13.942	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-13.942	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.942	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-13.942	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-13.9361	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.9361	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-13.9361	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-13.9361	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.9157	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-13.9136	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-13.9006	"GB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.8997	"R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/"
-13.8869	"/R/R/R/R/R/R/R/R/R,B,B,B,B,B,B,B,B,B"
-13.8819	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.8811	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.8692	",GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.8691	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-13.8691	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-13.8691	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-13.8556	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-13.8537	",/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.845	"/B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-13.8366	"/B,G/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B"
-13.8175	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.817	"/R,B/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G"
-13.8168	"B,B,GB,GB,GB,GB,GB,GB,GB,G"
-13.8038	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-13.8038	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-13.801	"/R/,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B"
-13.7924	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-13.7867	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.7867	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.7867	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-13.7867	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-13.7775	"/R,/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-13.7749	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,"
-13.7583	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.7335	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/"
-13.7234	"R,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.7204	"/,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R"
-13.7017	"B,G,G,G,G,G,G,G,G,G"
-13.7017	"R,G,G,G,G,G,G,G,G,G"
-13.6927	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.6927	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.6922	"G,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.6861	"B,B,B,B,B,B,B,B,B,B/B"
-13.6851	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/"
-13.6851	"G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/"
-13.6832	"B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,/B/"
-13.6825	"/RB,/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B"
-13.6811	"BB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.674	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-13.674	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,"
-13.674	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-13.6598	"/,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-13.6588	"R,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-13.6498	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB"
-13.6484	"B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/"
-13.6484	"G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/"
-13.6396	"G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/"
-13.6321	"B,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.5991	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.5918	"/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/,"
-13.5918	"/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/,"
-13.5899	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/"
-13.5899	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/"
-13.5797	"B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/"
-13.5778	"R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G//"
-13.575	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.5708	"/,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-13.5681	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.5681	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.5655	"/,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-13.5608	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.5608	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.5579	"R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/"
-13.5532	"/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-13.543	"R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/"
-13.5342	"B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/"
-13.5333	",B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/"
-13.531	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/"
-13.5249	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-13.5086	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/"
-13.4746	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,B"
-13.4702	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G"
-13.4596	",/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-13.443	"B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/"
-13.4211	"B,B,GB,GB,GB,GB,GB,GB,GB,GB"
-13.4211	"RB,GB,GB,GB,GB,GB,GB,GB,G,G"
-13.4202	"/R,/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-13.4188	"/B,/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-13.415	"/,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B"
-13.4067	"B,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-13.4035	"R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.3892	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/"
-13.3766	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/"
-13.37	"/B,/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-13.3625	"B,RB,RB,RB,RB,RB,RB,RB,RB,R"
-13.3465	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-13.335	"B,GB,GB,GB,GB,GB,GB,GB,GB,"
-13.324	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-13.3219	"/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-13.3151	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-13.3115	",B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B/"
-13.3093	"RB,RB,RB,RB,RB,RB,RB,RB,RB,R"
-13.3093	"GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.3061	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/"
-13.3061	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/"
-13.305	"//B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B"
-13.3019	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/"
-13.2746	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-13.2635	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/"
-13.2613	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/"
-13.2496	",B,B,B,B,B,B,B,B,B/B"
-13.2417	"RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/"
-13.2083	"//B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G"
-13.2018	"B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G//"
-13.1421	"B,,B,B,B,B,B,B,B,B"
-13.1281	"R,B,R,B,R,B,R,B,,B"
-13.1163	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.1163	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-13.1105	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.1105	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.0962	"G,B,G,B,G,B,G,B,,B"
-13.0803	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B"
-13.077	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G"
-13.077	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R"
-13.0718	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,G/"
-13.0673	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/"
-13.0164	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.9997	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R"
-12.9978	"B,B,B,B,B,B,B,B,,B"
-12.9978	"B,B,B,B,B,,B,B,B,B"
-12.9857	"B,B,B,B,,B,B,B,B,B"
-12.9774	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-12.9699	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-12.9699	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-12.9575	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-12.9536	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-12.9039	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,"
-12.8942	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B"
-12.8887	"/,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-12.8611	"RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.8593	",B,B,B,B,B,B,B,B,G"
-12.8576	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-12.851	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.829	"R,B,B,B,B,B,B,B,B,"
-12.8079	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-12.7789	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-12.7668	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G"
-12.7668	"/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R"
-12.7668	"/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B"
-12.7511	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R"
-12.7337	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-12.7336	"B,,B,G,B,G,B,G,B,G"
-12.7107	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-12.7056	"/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G"
-12.7045	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-12.7025	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-12.7025	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G"
-12.7023	"/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G"
-12.6735	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-12.6724	"/,/B,/B,/B,/B,/B,/B,/B,/B,B"
-12.6652	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-12.6652	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R"
-12.665	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B"
-12.6314	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-12.6251	"B,B,B,B,B,B,B,B,B,R"
-12.5338	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B"
-12.5232	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-12.513	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G"
-12.4852	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-12.4667	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-12.4582	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.4305	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.4293	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-12.4254	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-12.402	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-12.4004	"B,B,B,/,B,B,/,B,/,/"
-12.3989	"RB,B,B,/B,B,B,/B,B,/B,/"
-12.387	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-12.3852	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R"
-12.3838	"B,B,B,B,B,B,B,B,,"
-12.3669	"/B,/B,,/B,,,/B,,,"
-12.2688	"R,R,R,/R,R,R,/R,R,/R,/"
-12.2602	",RB,RB,RB,RB,RB,RB,RB,RB,B"
-12.2563	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-12.2451	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.2345	",G,G,G/,G,G,G/,G,G/,G/"
-12.2274	"/R,/R,R,/R,R,R,/R,R,R,"
-12.2166	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-12.2055	"G,B,B,B,B,B,B,B,B,B"
-12.1933	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.1923	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-12.1508	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-12.1305	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-12.115	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-12.1127	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-12.0891	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-12.0592	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.9967	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.9927	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
