./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.8 --threads=12 --top=10000 --time=30m
-13.6295	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.6092	",B,B,B,B,B,B,B,B,B/B"
-13.5725	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.5563	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-13.5134	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.5134	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-13.4347	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.4347	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.4319	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-13.4107	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.3939	"B,,B,B,B,B,B,B,B,B"
-13.3782	"R,B,R,B,R,B,R,B,,B"
-13.378	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-13.3768	"G,B,G,B,G,B,G,B,,B"
-13.3583	"/,/B,/B,/B,/B,/B,/B,/B,/B,B"
-13.3339	"/GB,/GB,GB,/GB,GB,GB,/GB,GB,GB,"
-13.3316	",RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.3273	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-13.3229	"/RB,/RB,B,/RB,B,B,/B,B,B,"
-13.3208	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-13.2652	"B,B,B,B,B,B,B,B,,B"
-13.2652	"B,B,B,B,B,,B,B,B,B"
-13.2522	"B,B,B,B,,B,B,B,B,B"
-13.2479	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-13.2391	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.2284	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-13.1541	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.1172	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.0943	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.0852	",B,B,B,B,B,B,B,B,G"
-13.07	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.0588	"R,B,B,B,B,B,B,B,B,"
-13.0546	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-13.0265	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.018	"B,,B,G,B,G,B,G,B,G"
-12.9898	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-12.9737	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.9285	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-12.8739	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.8708	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-12.8352	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-12.8156	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-12.8155	"/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-12.8116	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-12.7548	"B,B,B,B,B,B,B,B,B,R"
-12.7427	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-12.6795	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-12.6407	",RB,RB,RB/,RB,RB,RB/,RB,RB/,RB/"
-12.606	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-12.5598	"B,B,B,B,B,B,B,B,,"
-12.5265	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.4159	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-12.4028	"G,B,B,B,B,B,B,B,B,B"
-12.3995	"R,R,R,/R,R,R,/R,R,/R,/"
-12.369	",G,G,G/,G,G,G/,G,G/,G/"
-12.3594	"/R,/R,R,/R,R,R,/R,R,R,"
-12.2637	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.2637	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-12.1874	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-12.1744	",B,B,B,B,,B,B,B,B"
-12.1693	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-12.1693	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-12.1561	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-12.1561	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-12.1102	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.0255	",,B,B,B,B,B,B,B,B"
-11.9919	"B,B,B,B,,B,B,B,B,"
-11.9237	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.9237	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.9224	"/,GB/,GB,GB/,GB,GB,GB/,GB,GB,GB"
-11.905	"RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.8999	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.8166	"RB,RB,RB,/RB,RB,RB,/RB,RB,/RB,/"
-11.7807	",GB,GB,GB/,GB,GB,GB/,GB,GB/,GB/"
-11.7037	"R,B,B,B,B,B,B,B,B,B"
-11.7037	"B,B,B,B,B,B,B,B,B,G"
-11.6989	"/,G/,G,G/,G,G,G/,G,G,G"
-11.5784	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-11.5454	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-11.4496	",B,B,B,B,B,B,B,B,"
-11.3672	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-11.1682	"/RB,/RB,B,/RB,B,B,/RB,B,B,"
-10.9621	"B,B,B,B,B,B,B,B,B,B"
-10.5311	",B,B,B,B,B,B,B,B,B"
-10.3852	"B,B,B,B,B,B,B,B,B,"
-9.7885	"B,B,B,/B,B,B,/B,B,/B,/"
-9.78491	",B,B,B/,B,B,B/,B,B/,B/"
-9.65957	"/,B/,B,B/,B,B,B/,B,B,B"
-9.32222	"/B,/B,B,/B,B,B,/B,B,B,"
# Global sample count:	395716647
# Elapsed time:	1200.47 seconds 
# Samples per second:	329636
